,year,continent,country,income,life_exp,population
52699,1807,europe,Faeroe Islands,,,13537
52700,1807,europe,Jersey,,,24420
52701,1807,europe,Liechtenstein,,,5802
52702,1807,americas,Montserrat,,,5230
52703,1807,asia,Niue,,,4532
52704,1807,americas,St.-Pierre-et-Miquelon,,,1782
52705,1807,asia,North Yemen (former),,,1782615
52706,1807,asia,Northern Mariana Islands,,,3360
52707,1807,europe,Serbia and Montenegro,,,2273780
52708,1807,americas,St. Barthélemy,,,3963
52709,1807,americas,St. Martin,,,5380
52710,1807,europe,Svalbard,,,58
52711,1806,europe,Isle of Man,,,23533
52712,1806,asia,Philippines,963,30.9,1894389
52713,1806,europe,Kosovo,,,383778
52714,1806,asia,Papua New Guinea,547,31.5,754894
52715,1806,europe,USSR,,,50329034
52716,1806,asia,Palau,840,,3875
52717,1806,africa,Senegal,498,25.2,1009886
52718,1806,asia,Australia,826,34.05,345821
52719,1806,europe,Norway,1290,43.76,897832
52720,1806,asia,Oman,916,32.3,318000
52721,1806,asia,North Korea,575,26,4345000
52722,1806,africa,Nigeria,860,30.4,12100855
52723,1806,asia,Nepal,655,32.8,3881000
52724,1806,asia,Lebanon,1087,29.7,332000
52725,1806,americas,Suriname,1638,32.9,80721
52726,1806,asia,Nauru,554,,1834
52727,1806,africa,Namibia,541,32.4,229000
52728,1806,africa,Morocco,715,33.1,2557563
52729,1806,europe,Montenegro,1058,35.4,126582
52730,1806,americas,Antigua and Barbuda,757,33.54,37000
52731,1806,asia,Mongolia,593,31.8,619000
52732,1806,europe,Monaco,1963,,7789
52733,1806,africa,Niger,446,30.8,1244861
52734,1806,europe,Moldova,622,33.15,712558
52735,1806,europe,Ukraine,768,36.6,11215490
52736,1806,africa,Mauritania,528,32,382696
52737,1806,asia,Marshall Islands,541,,5828
52738,1806,asia,Saudi Arabia,849,32.1,2091000
52739,1806,europe,Hungary,1250,36,3682278
52740,1806,africa,Mali,603,26.41,1403398
52741,1806,asia,Sri Lanka,899,32.6,1213000
52742,1806,europe,"Macedonia, FYR",691,36.1,391865
52743,1806,asia,"Macao, China",993,34.7,19531
52744,1806,europe,Lithuania,1279,28.9,778655
52745,1806,europe,Turkey,1222,35,9862665
52746,1806,africa,Libya,1051,33.1,533422
52747,1806,americas,Virgin Islands (U.S.),,33.4,40000
52748,1806,europe,Latvia,756,33,590588
52749,1806,americas,Colombia,964,32,1206000
52750,1806,asia,Guam,,27.5,7445
52751,1806,asia,Lao,865,31.9,470000
52752,1806,asia,"Hong Kong, China",1008,34.9,20000
52753,1806,asia,Kyrgyz Republic,509,23.94,530343
52754,1806,americas,Panama,848,32.9,78842
52755,1806,africa,Kenya,870,25.5,2574000
52756,1806,asia,Kazakhstan,1148,26.2,2041282
52757,1806,asia,Jordan,977,31.7,217000
52758,1806,americas,Paraguay,836,35.5,143000
52759,1806,asia,Japan,1059,36.4,30504361
52760,1806,americas,Jamaica,1171,34.2,401000
52761,1806,europe,Italy,2412,29.69,19218538
52762,1806,europe,Slovak Republic,1428,36.4,2140651
52763,1806,asia,Iraq,971,31.2,1081719
52764,1806,asia,Iran,978,25.6,6355429
52765,1806,africa,Mayotte,,32.5,8219
52766,1806,asia,American Samoa,,,8162
52767,1806,asia,Niue,,,4533
52768,1806,africa,Mozambique,392,30.28,2015764
52769,1806,americas,Anguilla,,,2025
52770,1806,europe,Iceland,927,45.82,61428
52771,1806,americas,Peru,1205,35.7,1315005
52772,1806,africa,Seychelles,811,37,12522
52773,1806,asia,Fiji,786,26.1,131815
52774,1806,europe,Malta,782,28.7,134072
52775,1806,asia,"Micronesia, Fed. Sts.",520,26.7,16416
52776,1806,americas,Haiti,634,29,723000
52777,1806,asia,Brunei,1513,29.2,2128
52778,1806,europe,Ireland,1448,38.3,4338885
52779,1806,europe,Yugoslavia,,,4839830
52780,1806,europe,Georgia,543,31.87,1072178
52781,1806,asia,Kiribati,554,24.9,17876
52782,1806,asia,Kuwait,1122,26,81280
52783,1806,africa,Guinea-Bissau,778,32,218167
52784,1806,asia,Bangladesh,876,25.5,19455963
52785,1806,americas,Guatemala,858,25.8,496136
52786,1806,africa,Burundi,420,31.5,899097
52787,1806,asia,Malaysia,998,30.6,287000
52788,1806,americas,Bolivia,854,33,1100000
52789,1806,africa,Gambia,816,28.8,103274
52790,1806,asia,Cocos Island,,,0
52791,1806,asia,Maldives,843,32.65,42378
52792,1806,europe,Bulgaria,1090,36.06,2048830
52793,1806,asia,Tokelau,,,1008
52794,1806,americas,Aruba,833,34.42,19286
52795,1806,americas,Grenada,959,31.4,29409
52796,1806,americas,Chile,1027,32,771447
52797,1806,africa,Sierra Leone,735,25.1,794264
52798,1806,asia,Turkmenistan,950,24,367215
52799,1806,asia,Indonesia,995,30,16363196
52800,1806,africa,"Congo, Dem. Rep.",497,31.6,5163819
52801,1806,africa,Cameroon,627,28.75,1860054
52802,1806,europe,Netherlands,4270,39.86,2277784
52803,1806,asia,Myanmar,841,30.8,3506000
52804,1806,americas,Venezuela,683,32.2,718000
52805,1806,africa,Equatorial Guinea,358,29.8,80377
52806,1806,africa,Mauritius,941,28.7,71371
52807,1806,americas,St. Vincent and the Grenadines,839,25.99,25781
52808,1806,americas,Dominican Republic,668,29.9,89000
52809,1806,asia,China,985,32,338430598
52810,1806,africa,Benin,597,31,636559
52811,1806,americas,Guyana,1215,31.12,166034
52812,1806,asia,Bahrain,1267,30.3,64474
52813,1806,africa,Guinea,451,29.56,983959
52814,1806,africa,Cote d'Ivoire,832,31.16,1088530
52815,1806,asia,India,1052,25.44,170579177
52816,1806,europe,Belgium,2414,40.05,3224114
52817,1806,africa,Ethiopia,523,29.7,2948990
52818,1806,europe,Serbia excluding Kosovo,,,1814128
52819,1806,africa,Madagascar,573,30.5,1583827
52820,1806,asia,Pitcairn,,,40
52821,1806,asia,Yemen,892,23.39,2593000
52822,1806,asia,Bhutan,630,28.8,89989
52823,1806,americas,Mexico,1380,26.9,6300605
52824,1806,europe,Belarus,610,36.2,2355081
52825,1806,europe,Estonia,944,34.12,334136
52826,1806,americas,Argentina,1509,33.2,534000
52827,1806,americas,Falkland Is (Malvinas),,,100
52828,1806,africa,Algeria,721,28.82,2557563
52829,1806,asia,Solomon Islands,363,25.1,56998
52830,1806,europe,Austria,1893,34.4,3253760
52831,1806,europe,Åland,,,7528
52832,1806,africa,Angola,634,26.98,1567028
52833,1806,africa,Eritrea,532,30.2,205010
52834,1806,africa,Egypt,792,33,4228600
52835,1806,europe,Andorra,1210,,2654
52836,1806,americas,Ecuador,530,32.9,500000
52837,1806,africa,Djibouti,766,29.9,22848
52838,1806,americas,Dominica,664,,19950
52839,1806,europe,Luxembourg,1454,36.9,127030
52840,1806,africa,Liberia,798,31.1,313543
52841,1806,asia,Afghanistan,603,28.15,3280000
52842,1806,africa,Cape Verde,530,33.8,55716
52843,1806,africa,Burkina Faso,480,29.2,1665421
52844,1806,europe,West Germany,,,14747000
52845,1806,africa,South Africa,1481,33.5,1472741
52846,1806,europe,Armenia,514,34,413326
52847,1806,asia,Taiwan,997,28.3,2000000
52848,1806,africa,Botswana,398,33.6,121000
52849,1806,asia,New Zealand,659,34.05,100000
52850,1806,americas,Honduras,675,33.9,131298
52851,1806,americas,Brazil,1110,32,3880671
52852,1806,africa,Central African Republic,424,30,479444
52853,1806,americas,Cayman Islands,1040,,2439
52854,1806,africa,Lesotho,394,32.8,276361
52855,1806,africa,Ghana,699,28,2016034
52856,1806,americas,Nicaragua,974,25.4,219387
52857,1806,europe,Portugal,1686,35.6,3110226
52858,1806,africa,Gabon,391,30.6,158227
52859,1806,asia,United Arab Emirates,1020,30.7,40153
52860,1806,europe,Poland,1241,35.9,9775110
52861,1806,asia,Syria,1082,31.1,1337000
52862,1806,africa,Somalia,698,29.4,994034
52863,1806,americas,Belize,579,26.5,25526
52864,1806,europe,Azerbaijan,776,29.17,879960
52865,1806,americas,Bahamas,1446,35.18,27350
52866,1806,europe,Czech Republic,1917,34.95,5516349
52867,1806,africa,South Sudan,508,26.67,1035555
52868,1806,europe,Albania,668,35.4,418237
52869,1806,americas,Barbados,914,32.12,81729
52870,1806,asia,Palestine,1222,32.1,165944
52871,1806,europe,Greenland,394,33.87,9584
52872,1806,asia,Israel,880,32,209954
52873,1806,africa,Chad,418,30.9,1432000
52874,1806,asia,Cambodia,904,35,2090000
52875,1806,asia,Wallis et Futuna,,,3721
52876,1806,americas,Canada,1365,39.01,692543
52877,1806,africa,Comoros,700,32.1,56346
52878,1806,asia,Cook Is,,,16254
52879,1806,asia,Vietnam,862,32,6551000
52880,1806,asia,South Korea,572,25.8,9395000
52881,1806,africa,"Congo, Rep.",585,32.7,314465
52882,1806,africa,Malawi,350,30.3,737000
52883,1806,europe,Cyprus,854,38.5,184511
52884,1806,americas,Costa Rica,776,30.21,55466
52885,1806,europe,Bosnia and Herzegovina,669,35.1,851806
52886,1806,asia,New Caledonia,,26,29432
52887,1806,americas,Cuba,926,33.02,412432
52888,1806,europe,Greece,1386,36.6,2198197
52889,1806,europe,Denmark,2035,43.78,1089454
52890,1806,asia,South Yemen (former),,,551928
52891,1806,asia,Pakistan,1020,25.8,13279667
52892,1806,europe,Holy See,,,905
52893,1806,europe,Spain,1519,29.5,11741641
52894,1806,americas,El Salvador,975,28.7,248000
52895,1806,europe,Finland,1257,38.78,1031517
52896,1806,asia,Uzbekistan,503,26.93,1919159
52897,1806,europe,France,1824,35,29911185
52898,1806,asia,United Korea (former),,,13740000
52899,1806,americas,Bermuda,1228,,9775
52900,1806,europe,Germany,1710,38.37,23474540
52901,1806,asia,Samoa,1401,25.4,47252
52902,1806,africa,St. Helena,,,1997
52903,1806,asia,Norfolk Island,,,1110
52904,1806,americas,Puerto Rico,1376,30.43,178631
52905,1806,asia,Qatar,1122,30.8,14092
52906,1806,europe,Romania,816,35.7,5726537
52907,1806,europe,Russia,1440,29.57,31088398
52908,1806,africa,Rwanda,434,31.8,928368
52909,1806,europe,San Marino,1417,,5492
52910,1806,africa,Sao Tome and Principe,860,31,22731
52911,1806,europe,Serbia,1359,35.5,2147197
52912,1806,asia,Singapore,1022,29.1,30000
52913,1806,europe,Slovenia,1410,36.6,469664
52914,1806,africa,Zambia,673,32.6,747000
52915,1806,americas,St. Kitts and Nevis,1166,,17202
52916,1806,africa,Western Sahara,,34.75,2788
52917,1806,americas,St. Lucia,875,28.01,24000
52918,1806,africa,Sudan,519,31.4,4025945
52919,1806,africa,Swaziland,490,32.3,86000
52920,1806,europe,Sweden,1462,36.17,2424756
52921,1806,europe,Switzerland,2704,38,1872634
52922,1806,africa,Togo,683,31.3,445985
52923,1806,asia,Tajikistan,558,24.24,466629
52924,1806,africa,Tanzania,563,32.2,3019768
52925,1806,asia,Thailand,932,30.4,4665000
52926,1806,asia,Timor-Leste,527,28.95,137262
52927,1806,asia,Tonga,663,28.2,18636
52928,1806,americas,Trinidad and Tobago,1231,32.9,60000
52929,1806,africa,Tunisia,716,28.8,865900
52930,1806,europe,Akrotiri and Dhekelia,,,3870
52931,1806,americas,Turks and Caicos Islands,487,,3296
52932,1806,asia,Tuvalu,719,,2499
52933,1806,americas,Martinique,,30.15,84039
52934,1806,africa,Uganda,464,25.3,2101397
52935,1806,europe,United Kingdom,3377,43.22,13296163
52936,1806,americas,United States,2252,39.41,7631061
52937,1806,americas,Uruguay,1759,32.9,55000
52938,1806,asia,Vanuatu,586,24.3,27791
52939,1806,africa,Zimbabwe,875,33.7,1085814
52940,1806,europe,Croatia,,36.1,1227886
52941,1806,americas,French Guiana,,30.5,9899
52942,1806,asia,French Polynesia,,25.6,63003
52943,1806,americas,Guadeloupe,,27.66,80726
52944,1806,europe,Gibraltar,,,9873
52945,1806,americas,British Virgin Islands,,,6700
52946,1806,americas,Netherlands Antilles,,34.41,42536
52947,1806,africa,Reunion,,33,92744
52948,1806,europe,Channel Islands,,,43908
52949,1806,asia,Christmas Island,,,0
52950,1806,europe,Czechoslovakia,,,7196587
52951,1806,europe,East Germany,,,5773904
52952,1806,africa,Eritrea and Ethiopia,,,3069640
52953,1806,europe,Faeroe Islands,,,13537
52954,1806,europe,Guernsey,,,19488
52955,1806,europe,Jersey,,,24420
52956,1806,europe,Liechtenstein,,,5802
52957,1806,americas,Montserrat,,,5230
52958,1806,americas,St.-Pierre-et-Miquelon,,,1782
52959,1806,asia,North Yemen (former),,,1782615
52960,1806,asia,Northern Mariana Islands,,,3360
52961,1806,europe,Serbia and Montenegro,,,2273780
52962,1806,americas,St. Barthélemy,,,3713
52963,1806,americas,St. Martin,,,5380
52964,1806,europe,Svalbard,,,57
52965,1805,asia,Philippines,963,30.9,1894389
52966,1805,europe,Kosovo,,,383778
52967,1805,asia,Malaysia,998,30.6,287000
52968,1805,asia,Papua New Guinea,547,31.5,754894
52969,1805,europe,USSR,,,50026287
52970,1805,asia,Palau,839,,3875
52971,1805,africa,Senegal,497,25.2,1009886
52972,1805,asia,Australia,824,34.05,346681
52973,1805,europe,Norway,1288,44.27,892887
52974,1805,asia,Oman,916,32.3,318000
52975,1805,asia,North Korea,576,26,4345000
52976,1805,africa,Nigeria,859,30.4,12100855
52977,1805,asia,Nepal,655,32.8,3881000
52978,1805,asia,Lebanon,1086,29.7,332000
52979,1805,americas,Suriname,1638,32.9,80721
52980,1805,americas,Panama,848,32.9,78842
52981,1805,europe,Spain,1519,29.5,11709362
52982,1805,asia,Nauru,554,,1834
52983,1805,africa,Namibia,541,32.4,229000
52984,1805,africa,Uganda,464,25.3,2101397
52985,1805,africa,Morocco,715,33.1,2548424
52986,1805,europe,Montenegro,1058,35.4,126582
52987,1805,americas,Antigua and Barbuda,757,33.54,37000
52988,1805,asia,Mongolia,593,31.8,619000
52989,1805,europe,Monaco,1961,,7789
52990,1805,africa,Niger,446,30.8,1244861
52991,1805,europe,Ukraine,767,36.6,11215490
52992,1805,asia,Fiji,785,26.1,131600
52993,1805,africa,Mauritania,528,32,382696
52994,1805,asia,Pitcairn,,,39
52995,1805,asia,Saudi Arabia,848,32.1,2091000
52996,1805,europe,Hungary,1250,36,3651212
52997,1805,africa,Mali,603,26.41,1403398
52998,1805,europe,"Macedonia, FYR",691,36.1,391865
52999,1805,asia,"Macao, China",993,34.7,19142
53000,1805,europe,Turkey,1222,35,9847741
53001,1805,europe,Yugoslavia,,,4814089
53002,1805,africa,Libya,1051,33.1,533096
53003,1805,africa,"Congo, Dem. Rep.",495,31.6,5163819
53004,1805,americas,Virgin Islands (U.S.),,33.4,40000
53005,1805,europe,Latvia,755,33,590588
53006,1805,americas,Colombia,963,32,1206000
53007,1805,asia,Guam,,27.5,7193
53008,1805,asia,Lao,865,31.9,470000
53009,1805,asia,"Hong Kong, China",1008,34.9,20000
53010,1805,asia,Kyrgyz Republic,508,23.94,530343
53011,1805,asia,Kuwait,1118,26,81280
53012,1805,africa,Kenya,867,25.5,2574000
53013,1805,asia,Kazakhstan,1147,26.2,2041282
53014,1805,asia,Jordan,977,31.7,217000
53015,1805,americas,Paraguay,836,35.5,143000
53016,1805,asia,Japan,1057,36.4,30469263
53017,1805,americas,Jamaica,1171,34.2,401000
53018,1805,europe,Italy,2355,29.69,19151912
53019,1805,asia,Marshall Islands,541,,5828
53020,1805,asia,Niue,,,4534
53021,1805,asia,Iraq,970,31.2,1080918
53022,1805,asia,Iran,978,25.6,6341064
53023,1805,africa,Mayotte,,32.5,8219
53024,1805,asia,American Samoa,,,8163
53025,1805,africa,Mozambique,392,30.28,2010151
53026,1805,europe,Iceland,927,30.85,61428
53027,1805,americas,Peru,1205,35.7,1314863
53028,1805,africa,Seychelles,807,37,12522
53029,1805,europe,Malta,782,28.7,134072
53030,1805,americas,Mexico,1380,26.9,6280631
53031,1805,africa,Sierra Leone,734,25.1,794264
53032,1805,asia,"Micronesia, Fed. Sts.",519,26.7,16416
53033,1805,americas,Haiti,634,29,723000
53034,1805,asia,Brunei,1513,29.2,2128
53035,1805,asia,India,1052,25.44,170243484
53036,1805,europe,Ireland,1448,38.3,4291944
53037,1805,asia,Kiribati,553,24.9,17876
53038,1805,africa,Guinea-Bissau,778,32,218167
53039,1805,asia,Bangladesh,876,25.5,19417674
53040,1805,americas,Guatemala,858,25.8,489738
53041,1805,africa,Burundi,420,31.5,899097
53042,1805,asia,Yemen,889,23.39,2593000
53043,1805,europe,Lithuania,1277,28.9,778655
53044,1805,africa,Gambia,815,28.8,103274
53045,1805,americas,Falkland Is (Malvinas),,,100
53046,1805,asia,Cocos Island,,,0
53047,1805,asia,Maldives,843,32.65,42378
53048,1805,europe,Bulgaria,1090,36.02,2039301
53049,1805,asia,Tokelau,,,1008
53050,1805,africa,Cape Verde,530,33.8,55716
53051,1805,americas,Aruba,833,34.42,19286
53052,1805,asia,New Zealand,659,34.05,100000
53053,1805,europe,Czech Republic,1917,34.95,5516349
53054,1805,africa,Cameroon,627,28.75,1860054
53055,1805,europe,Netherlands,4238,39.86,2273891
53056,1805,asia,Myanmar,841,30.8,3506000
53057,1805,americas,Bolivia,854,33,1100000
53058,1805,africa,Mauritius,941,28.7,69877
53059,1805,asia,Indonesia,995,30,16320476
53060,1805,americas,St. Vincent and the Grenadines,839,25.99,25781
53061,1805,americas,Dominican Republic,667,29.9,89000
53062,1805,africa,Benin,597,31,636559
53063,1805,americas,Guyana,1215,31.12,166034
53064,1805,asia,Bahrain,1262,30.3,64474
53065,1805,africa,Guinea,451,29.55,983959
53066,1805,africa,Cote d'Ivoire,829,31.16,1088530
53067,1805,africa,Ethiopia,523,29.7,2948990
53068,1805,africa,Burkina Faso,480,29.2,1665421
53069,1805,europe,Belarus,609,36.2,2355081
53070,1805,europe,Belgium,2414,40.04,3209623
53071,1805,americas,Dominica,664,,19950
53072,1805,europe,Estonia,943,33.93,334136
53073,1805,europe,Serbia excluding Kosovo,,,1814128
53074,1805,asia,United Arab Emirates,1016,30.7,40153
53075,1805,europe,Poland,1236,35.9,9730203
53076,1805,americas,Grenada,959,31.4,29409
53077,1805,africa,Madagascar,573,30.5,1576971
53078,1805,americas,Argentina,1508,33.2,534000
53079,1805,africa,Algeria,720,28.82,2548424
53080,1805,asia,Solomon Islands,363,25.1,56998
53081,1805,africa,Botswana,398,33.6,121000
53082,1805,africa,Angola,631,26.98,1567028
53083,1805,asia,Afghanistan,603,28.16,3280000
53084,1805,africa,Egypt,791,33,4231082
53085,1805,americas,Ecuador,530,32.9,500000
53086,1805,europe,Luxembourg,1454,36.9,127030
53087,1805,europe,Åland,,,7461
53088,1805,africa,Swaziland,490,32.3,86000
53089,1805,africa,Ghana,699,28,2016034
53090,1805,americas,Honduras,675,33.9,131037
53091,1805,asia,Taiwan,997,28.3,2000000
53092,1805,europe,Armenia,514,34,413326
53093,1805,europe,Slovak Republic,1428,36.4,2140651
53094,1805,europe,Andorra,1208,,2654
53095,1805,europe,West Germany,,,14747000
53096,1805,europe,Austria,1885,34.4,3245681
53097,1805,africa,South Africa,1481,33.5,1467372
53098,1805,americas,Brazil,1110,32,3839418
53099,1805,asia,Turkmenistan,948,24,367215
53100,1805,africa,Central African Republic,424,30,479444
53101,1805,africa,Eritrea,532,30.2,205010
53102,1805,asia,Pakistan,1021,25.8,13253533
53103,1805,europe,Isle of Man,,,23533
53104,1805,americas,Cayman Islands,1040,,2439
53105,1805,africa,Lesotho,394,32.8,276361
53106,1805,europe,Portugal,1686,35.6,3097297
53107,1805,africa,Gabon,391,30.6,158227
53108,1805,americas,Nicaragua,974,25.4,219387
53109,1805,europe,Georgia,543,31.87,1072178
53110,1805,africa,Somalia,697,29.4,993609
53111,1805,europe,Azerbaijan,776,29.17,879960
53112,1805,asia,Bhutan,630,28.8,89989
53113,1805,africa,Tanzania,562,32.2,3019768
53114,1805,americas,Bahamas,1446,35.18,27350
53115,1805,africa,South Sudan,508,26.67,1034188
53116,1805,americas,Barbados,914,32.12,81729
53117,1805,asia,Palestine,1221,32.1,165944
53118,1805,europe,Greenland,394,33.87,9584
53119,1805,asia,Israel,880,32,209954
53120,1805,americas,Belize,579,26.5,25526
53121,1805,africa,Djibouti,764,29.9,22848
53122,1805,africa,Liberia,797,31.1,313543
53123,1805,europe,Albania,668,35.4,416928
53124,1805,africa,Chad,418,30.9,1432000
53125,1805,americas,Chile,1027,32,771447
53126,1805,asia,China,985,32,335578585
53127,1805,asia,Cambodia,904,35,2090000
53128,1805,americas,Costa Rica,776,30.21,54964
53129,1805,africa,Comoros,700,32.1,56346
53130,1805,asia,Cook Is,,,16234
53131,1805,asia,Vietnam,862,32,6551000
53132,1805,asia,South Korea,573,25.8,9395000
53133,1805,africa,"Congo, Rep.",583,32.7,314465
53134,1805,africa,Malawi,350,30.3,737000
53135,1805,europe,Cyprus,854,38.5,184491
53136,1805,europe,Moldova,621,33.15,712558
53137,1805,europe,Slovenia,1410,36.6,469664
53138,1805,europe,Bosnia and Herzegovina,669,35.1,851806
53139,1805,asia,New Caledonia,,26,29432
53140,1805,americas,Cuba,916,32.86,400349
53141,1805,europe,Denmark,2032,43.02,1084917
53142,1805,europe,Greece,1383,36.6,2190286
53143,1805,asia,South Yemen (former),,,551928
53144,1805,europe,Holy See,,,905
53145,1805,europe,France,1821,34.88,29817780
53146,1805,americas,El Salvador,975,28.7,248000
53147,1805,africa,Equatorial Guinea,358,29.8,80377
53148,1805,americas,Canada,1356,39.01,684475
53149,1805,europe,Finland,1255,39.8,1022340
53150,1805,asia,Uzbekistan,503,26.93,1919159
53151,1805,asia,United Korea (former),,,13740000
53152,1805,americas,Bermuda,1228,,9761
53153,1805,europe,Germany,1698,38.37,23375566
53154,1805,asia,Samoa,1401,25.4,47260
53155,1805,africa,St. Helena,,,1997
53156,1805,asia,Norfolk Island,,,1107
53157,1805,americas,Puerto Rico,1376,30.43,174456
53158,1805,asia,Qatar,1118,30.8,14092
53159,1805,europe,Romania,816,35.7,5681935
